street,name,type,oneway,node,lat,lon
164842046,Nagle Avenue,primary,yes,1764400288,40.8618235,-73.9241374
164842046,Nagle Avenue,primary,yes,1764400292,40.8617501,-73.9244554
164842046,Nagle Avenue,primary,yes,4321038138,40.8616862,-73.9246329
164842046,Nagle Avenue,primary,yes,1764400286,40.8616359,-73.9247646
164842049,Nagle Avenue,primary,n/a,1764400304,40.8619107,-73.9239021
164842049,Nagle Avenue,primary,n/a,7120723135,40.8619896,-73.9236890
164842049,Nagle Avenue,primary,n/a,42445634,40.8624268,-73.9225094
164842049,Nagle Avenue,primary,n/a,7045648152,40.8624663,-73.9224014
164842049,Nagle Avenue,primary,n/a,8385356007,40.8624858,-73.9223480
164842049,Nagle Avenue,primary,n/a,7045648147,40.8627510,-73.9216229
164842049,Nagle Avenue,primary,n/a,42452495,40.8631210,-73.9206112
164842051,Nagle Avenue,primary,yes,1764400302,40.8614596,-73.9246410
164842051,Nagle Avenue,primary,yes,1764400285,40.8614924,-73.9245080
164842051,Nagle Avenue,primary,yes,8592434762,40.8617819,-73.9240014
164842051,Nagle Avenue,primary,yes,1764400304,40.8619107,-73.9239021
164843933,Dyckman Street,primary,n/a,589927883,40.8594690,-73.9233773
164843933,Dyckman Street,primary,n/a,5890982670,40.8590472,-73.9230274
164843933,Dyckman Street,primary,n/a,1764424345,40.8589802,-73.9229261
164843942,10th Avenue,primary,n/a,1764424345,40.8589802,-73.9229261
164843942,10th Avenue,primary,n/a,8385356005,40.8593078,-73.9226913
164843942,10th Avenue,primary,n/a,1764424330,40.8595101,-73.9225464
164845825,West 202nd Street,residential,yes,42445046,40.8605270,-73.9193790
164845825,West 202nd Street,residential,yes,42451736,40.8613110,-73.9212320
164845829,West 203rd Street,residential,yes,42435415,40.8619360,-73.9207740
164845829,West 203rd Street,residential,yes,7694163699,40.8612939,-73.9192803
164845829,West 203rd Street,residential,yes,1764746046,40.8611859,-73.9190291
164845829,West 203rd Street,residential,yes,42435412,40.8611420,-73.9189270
164846390,10th Avenue,primary,n/a,1764424330,40.8595101,-73.9225464
164846390,10th Avenue,primary,n/a,8725139237,40.8595849,-73.9224914
164846390,10th Avenue,primary,n/a,7257560983,40.8602629,-73.9219925
164846390,10th Avenue,primary,n/a,42445644,40.8606861,-73.9216811
164846390,10th Avenue,primary,n/a,7518438079,40.8610497,-73.9214198
164846390,10th Avenue,primary,n/a,42451736,40.8613110,-73.9212320
164846390,10th Avenue,primary,n/a,7265584435,40.8618067,-73.9208687
164846390,10th Avenue,primary,n/a,42435415,40.8619360,-73.9207740
164846390,10th Avenue,primary,n/a,7694163696,40.8620038,-73.9207260
164846390,10th Avenue,primary,n/a,4215780093,40.8622993,-73.9205169
164866814,10th Avenue,secondary,no,42431257,40.8644793,-73.9189398
164866814,10th Avenue,secondary,no,42446609,40.8650616,-73.9185087
164866814,10th Avenue,secondary,no,42455705,40.8655852,-73.9181211
164866814,10th Avenue,secondary,no,6860593881,40.8657691,-73.9180011
164866814,10th Avenue,secondary,no,3327370781,40.8658272,-73.9179632
164866814,10th Avenue,secondary,no,3327370783,40.8660425,-73.9178070
164866815,10th Avenue,primary,n/a,1763748995,40.8634843,-73.9197437
164866815,10th Avenue,primary,n/a,5890982665,40.8635998,-73.9195831
164873474,Riverside Drive,primary,yes,42429215,40.8655306,-73.9272714
164873474,Riverside Drive,primary,yes,1764661152,40.8655959,-73.9274447
164873474,Riverside Drive,primary,yes,1209512107,40.8656351,-73.9279033
164873474,Riverside Drive,primary,yes,1764661150,40.8656636,-73.9282365
164873474,Riverside Drive,primary,yes,42441009,40.8656310,-73.9284054
164873475,Riverside Drive,primary,n/a,42441009,40.8656310,-73.9284054
164873475,Riverside Drive,primary,n/a,60916267,40.8656828,-73.9289610
164873475,Riverside Drive,primary,n/a,2052329274,40.8657141,-73.9291682
164873475,Riverside Drive,primary,n/a,60916266,40.8657506,-73.9293567
164873475,Riverside Drive,primary,n/a,60916277,40.8658411,-73.9296337
164873475,Riverside Drive,primary,n/a,1209576808,40.8658934,-73.9297490
164873475,Riverside Drive,primary,n/a,42441007,40.8659478,-73.9298529
164873475,Riverside Drive,primary,n/a,60916255,40.8660591,-73.9300109
164873475,Riverside Drive,primary,n/a,42441000,40.8664380,-73.9304693
164873488,Dyckman Street,unclassified,n/a,374451674,40.8690931,-73.9315115
164873488,Dyckman Street,unclassified,n/a,42425959,40.8692662,-73.9318334
164873888,10th Avenue,primary,yes,1764626357,40.8632348,-73.9197718
164873888,10th Avenue,primary,yes,5890982664,40.8633384,-73.9196642
164873888,10th Avenue,primary,yes,8592434761,40.8637106,-73.9194023
164873888,10th Avenue,primary,yes,42440494,40.8638064,-73.9194167
164873891,10th Avenue,primary,no,42440494,40.8638064,-73.9194167
164873891,10th Avenue,primary,no,5890982665,40.8635998,-73.9195831
164874521,West 214th Street,residential,yes,42429950,40.8720821,-73.9196925
164874521,West 214th Street,residential,yes,1761401124,40.8711345,-73.9192988
164874521,West 214th Street,residential,yes,42429946,40.8709698,-73.9192622
164874889,West 207th Street,tertiary,no,42431230,40.8691500,-73.9221450
164874889,West 207th Street,tertiary,no,8952453948,40.8685712,-73.9217591
164874889,West 207th Street,tertiary,no,42431234,40.8685090,-73.9217178
164875072,Park Terrace East,residential,n/a,1202018697,40.8696332,-73.9180882
164875072,Park Terrace East,residential,n/a,2034003316,40.8696441,-73.9180095
164875072,Park Terrace East,residential,n/a,42429936,40.8696740,-73.9179151
164875072,Park Terrace East,residential,n/a,2034003363,40.8698978,-73.9174284
164875072,Park Terrace East,residential,n/a,42434370,40.8701354,-73.9170165
164875073,Park Terrace East,residential,yes,42429705,40.8716030,-73.9150560
164875073,Park Terrace East,residential,yes,42434372,40.8710440,-73.9157460
164875073,Park Terrace East,residential,yes,2034003397,40.8703494,-73.9166405
164875073,Park Terrace East,residential,yes,42434370,40.8701354,-73.9170165
164877022,9th Avenue,tertiary,n/a,42445046,40.8605270,-73.9193790
164877022,9th Avenue,tertiary,n/a,42435412,40.8611420,-73.9189270
164877022,9th Avenue,tertiary,n/a,42445051,40.8617750,-73.9184690
164877022,9th Avenue,tertiary,n/a,42445054,40.8623940,-73.9180150
164877022,9th Avenue,tertiary,n/a,42440499,40.8630200,-73.9175550
164877022,9th Avenue,tertiary,n/a,42431260,40.8636939,-73.9170603
164877023,West 204th Street,tertiary,n/a,42445051,40.8617750,-73.9184690
164877023,West 204th Street,tertiary,n/a,1763748994,40.8625059,-73.9201991
164877023,West 204th Street,tertiary,n/a,42455493,40.8626109,-73.9202964
165366872,West 204th Street,tertiary,n/a,42429220,40.8670160,-73.9231100
165366872,West 204th Street,tertiary,n/a,8952453925,40.8669235,-73.9230506
165366872,West 204th Street,tertiary,n/a,42437923,40.8660640,-73.9224980
165366872,West 204th Street,tertiary,n/a,42427867,40.8651000,-73.9218840
165398358,9th Avenue,residential,n/a,42431260,40.8636939,-73.9170603
165398358,9th Avenue,residential,n/a,7477500102,40.8639195,-73.9169027
165398358,9th Avenue,residential,n/a,7477500096,40.8639988,-73.9168472
165398358,9th Avenue,residential,n/a,42436571,40.8642930,-73.9166408
165398358,9th Avenue,residential,n/a,3718637426,40.8643376,-73.9166074
165398359,West 215th Street,tertiary,no,42444873,40.8687770,-73.9133520
165398359,West 215th Street,tertiary,no,42454553,40.8695510,-73.9151830
165399196,Broadway,primary,yes,1544809885,40.8712160,-73.9141154
165399196,Broadway,primary,yes,7132855262,40.8709853,-73.9144070
165399493,Broadway,primary,yes,42427507,40.8722414,-73.9126036
165399493,Broadway,primary,yes,1544809895,40.8725165,-73.9122492
165399493,Broadway,primary,yes,42429262,40.8726931,-73.9120485
165399493,Broadway,primary,yes,1544809889,40.8728468,-73.9119097
165399494,West 218th Street,tertiary,n/a,42429704,40.8711588,-73.9139795
165399494,West 218th Street,tertiary,n/a,1544809885,40.8712160,-73.9141154
165409451,10th Avenue,secondary,yes,42446231,40.8702250,-73.9146940
165409451,10th Avenue,secondary,yes,7132855261,40.8709944,-73.9141039
165422866,Riverside Drive,secondary,n/a,60927837,40.8491159,-73.9430313
165422866,Riverside Drive,secondary,n/a,60927838,40.8501358,-73.9428970
165422866,Riverside Drive,secondary,n/a,7911483091,40.8504668,-73.9428508
165422866,Riverside Drive,secondary,n/a,60917345,40.8505646,-73.9428363
165422866,Riverside Drive,secondary,n/a,7911469482,40.8506740,-73.9428133
165422866,Riverside Drive,secondary,n/a,60917346,40.8507585,-73.9427895
165422866,Riverside Drive,secondary,n/a,7911469474,40.8508460,-73.9427569
165422866,Riverside Drive,secondary,n/a,7911483090,40.8509237,-73.9427216
165422866,Riverside Drive,secondary,n/a,7911469483,40.8509980,-73.9426826
165422866,Riverside Drive,secondary,n/a,60917347,40.8510669,-73.9426398
165422866,Riverside Drive,secondary,n/a,7911483092,40.8511444,-73.9425842
165422866,Riverside Drive,secondary,n/a,42441496,40.8512213,-73.9425215
165422866,Riverside Drive,secondary,n/a,7911469475,40.8513004,-73.9424503
165422866,Riverside Drive,secondary,n/a,7911469473,40.8513746,-73.9423727
165422866,Riverside Drive,secondary,n/a,7911469484,40.8514485,-73.9422958
165422866,Riverside Drive,secondary,n/a,42441499,40.8515086,-73.9422279
165422866,Riverside Drive,secondary,n/a,7911483093,40.8515685,-73.9421523
165422866,Riverside Drive,secondary,n/a,1769708231,40.8516575,-73.9420331
165422866,Riverside Drive,secondary,n/a,60929261,40.8517239,-73.9419676
165423253,Riverside Drive,secondary,yes,60927837,40.8491159,-73.9430313
165423253,Riverside Drive,secondary,yes,7911307238,40.8489309,-73.9431145
165423253,Riverside Drive,secondary,yes,1721287336,40.8488097,-73.9431725
165423253,Riverside Drive,secondary,yes,7911307267,40.8487895,-73.9431806
165423253,Riverside Drive,secondary,yes,2901137052,40.8487693,-73.9431823
165423253,Riverside Drive,secondary,yes,1721287334,40.8487498,-73.9431773
165423253,Riverside Drive,secondary,yes,7911365297,40.8487336,-73.9431605
165423253,Riverside Drive,secondary,yes,1721287331,40.8487225,-73.9431372
165423253,Riverside Drive,secondary,yes,1721287325,40.8487174,-73.9431113
165423253,Riverside Drive,secondary,yes,1721287332,40.8487173,-73.9430878
165423253,Riverside Drive,secondary,yes,7911307245,40.8487234,-73.9430646
165423253,Riverside Drive,secondary,yes,60927836,40.8487361,-73.9430430
165426549,Riverside Drive,secondary,n/a,42441805,40.8326970,-73.9497140
165426549,Riverside Drive,secondary,n/a,42441810,40.8339820,-73.9493420
165426549,Riverside Drive,secondary,n/a,42441823,40.8343523,-73.9490935
165453010,Riverside Drive West,secondary,n/a,761293078,40.8344377,-73.9490635
165453010,Riverside Drive West,secondary,n/a,595352925,40.8367415,-73.9484028
165453010,Riverside Drive West,secondary,n/a,595352926,40.8370418,-73.9482741
165453010,Riverside Drive West,secondary,n/a,42443605,40.8373503,-73.9480595
165453010,Riverside Drive West,secondary,n/a,595352902,40.8375532,-73.9478771
165468359,Macombs Place,secondary,n/a,42449127,40.8263340,-73.9384590
165468359,Macombs Place,secondary,n/a,42444028,40.8267630,-73.9375750
165468359,Macombs Place,secondary,n/a,42449139,40.8272172,-73.9366675
165468359,Macombs Place,secondary,n/a,7712934592,40.8272750,-73.9365388
165468359,Macombs Place,secondary,n/a,2140997997,40.8276400,-73.9357259
165473831,Adam Clayton Powell Jr. Boulevard,primary,yes,42439878,40.8121860,-73.9461048
165473831,Adam Clayton Powell Jr. Boulevard,primary,yes,42439873,40.8115415,-73.9465501
165473831,Adam Clayton Powell Jr. Boulevard,primary,yes,8904493700,40.8114493,-73.9466198
165473832,West 145th Street,secondary,no,42434255,40.8236480,-73.9438506
165473832,West 145th Street,secondary,no,5403823149,40.8238446,-73.9443123
165473832,West 145th Street,secondary,no,5403823148,40.8239465,-73.9445516
165473832,West 145th Street,secondary,no,42432963,40.8240379,-73.9447664
165473832,West 145th Street,secondary,no,42434259,40.8246448,-73.9462259
165473832,West 145th Street,secondary,no,42434262,40.8252298,-73.9476020
165473832,West 145th Street,secondary,no,561035361,40.8264178,-73.9503944
165672323,Battery Place,primary,yes,1772136801,40.7047995,-74.0164046
165672323,Battery Place,primary,yes,4145439100,40.7048092,-74.0162697
165672323,Battery Place,primary,yes,1772136809,40.7048342,-74.0159238
165672323,Battery Place,primary,yes,1772136806,40.7048392,-74.0158332
165672323,Battery Place,primary,yes,4206998261,40.7048390,-74.0157642
165672323,Battery Place,primary,yes,4145416877,40.7048395,-74.0157311
165672323,Battery Place,primary,yes,1772136810,40.7048371,-74.0156504
165672323,Battery Place,primary,yes,2034011077,40.7048348,-74.0155940
165672323,Battery Place,primary,yes,4206998260,40.7048310,-74.0155516
165672323,Battery Place,primary,yes,1772136813,40.7048270,-74.0155058
165672323,Battery Place,primary,yes,4145586918,40.7048148,-74.0154196
165672323,Battery Place,primary,yes,2889562918,40.7048070,-74.0153656
165774923,Park Row,unclassified,yes,4158789495,40.7126628,-74.0025652
165774923,Park Row,unclassified,yes,4158789498,40.7126300,-74.0026361
165774923,Park Row,unclassified,yes,4158789491,40.7125917,-74.0027069
165774923,Park Row,unclassified,yes,4158789493,40.7125552,-74.0027674
165774923,Park Row,unclassified,yes,1251908549,40.7123721,-74.0030452
165774924,Park Row,unclassified,yes,1251908549,40.7123721,-74.0030452
165774924,Park Row,unclassified,yes,42425964,40.7121650,-74.0033645
165774924,Park Row,unclassified,yes,42423210,40.7120655,-74.0035172
165774924,Park Row,unclassified,yes,4143876133,40.7120332,-74.0035732
165774924,Park Row,unclassified,yes,4143876130,40.7120033,-74.0036328
165774924,Park Row,unclassified,yes,4143876138,40.7119752,-74.0036925
165774924,Park Row,unclassified,yes,1272562732,40.7119442,-74.0037703
165775306,Chatham Square,primary,yes,1773060097,40.7140611,-73.9975944
165775306,Chatham Square,primary,yes,4160342478,40.7140236,-73.9976304
165775306,Chatham Square,primary,yes,4160344092,40.7139869,-73.9976714
165775306,Chatham Square,primary,yes,4160344091,40.7139565,-73.9977144
165775306,Chatham Square,primary,yes,4160342477,40.7139321,-73.9977556
165775306,Chatham Square,primary,yes,4160344097,40.7139044,-73.9978071
165775306,Chatham Square,primary,yes,1773060104,40.7138806,-73.9978556
165775306,Chatham Square,primary,yes,8827539968,40.7138325,-73.9979611
165775306,Chatham Square,primary,yes,3973686294,40.7138119,-73.9980065
165775306,Chatham Square,primary,yes,1773060099,40.7137811,-73.9980743
165777194,Bowery,primary,yes,1773076514,40.7201762,-73.9940324
165777194,Bowery,primary,yes,1773076511,40.7202997,-73.9939846
165777195,Bowery,primary,n/a,1773076513,40.7199220,-73.9941898
165777195,Bowery,primary,n/a,8231909731,40.7195255,-73.9943559
165777195,Bowery,primary,n/a,42432184,40.7194534,-73.9943861
165777195,Bowery,primary,n/a,8231909732,40.7193975,-73.9944092
165777195,Bowery,primary,n/a,7641718020,40.7185276,-73.9947691
165777195,Bowery,primary,n/a,42437589,40.7184590,-73.9947975
165777255,Bowery,primary,yes,1773076778,40.7216109,-73.9934634
165777255,Bowery,primary,yes,8231896516,40.7216716,-73.9934417
165777255,Bowery,primary,yes,8231909748,40.7223009,-73.9932164
165777255,Bowery,primary,yes,1773078006,40.7223344,-73.9932044
165777635,Bowery,primary,yes,4202950103,40.7233927,-73.9928136
165777635,Bowery,primary,yes,6902711850,40.7237854,-73.9927094
165777635,Bowery,primary,yes,8821494825,40.7239391,-73.9926450
165777635,Bowery,primary,yes,5829779494,40.7239841,-73.9926261
165777635,Bowery,primary,yes,1918039904,40.7240599,-73.9925941
165777951,Bowery,primary,yes,1773084407,40.7256296,-73.9919998
165777951,Bowery,primary,yes,8309479093,40.7256825,-73.9919803
165777951,Bowery,primary,yes,8309479104,40.7262960,-73.9917538
165777951,Bowery,primary,yes,1773084405,40.7263628,-73.9917292
165777951,Bowery,primary,yes,8309479103,40.7264349,-73.9917023
165777951,Bowery,primary,yes,5286255073,40.7268740,-73.9915386
165777951,Bowery,primary,yes,8309479115,40.7270118,-73.9915425
165777951,Bowery,primary,yes,1773084402,40.7270946,-73.9915448
165886328,Hancock Place,residential,yes,42429825,40.8110184,-73.9542665
165886328,Hancock Place,residential,yes,42439371,40.8103268,-73.9536363
165893413,West 120th Street,residential,no,3579432160,40.8086658,-73.9576175
165893413,West 120th Street,residential,no,6791440545,40.8087098,-73.9577181
165893413,West 120th Street,residential,no,7168010780,40.8091488,-73.9587510
166038132,Chrystie Street,secondary,no,1775260897,40.7163460,-73.9948041
166038132,Chrystie Street,secondary,no,6369613023,40.7169193,-73.9944857
166038132,Chrystie Street,secondary,no,42445603,40.7169745,-73.9944558
166038145,Chrystie Street,secondary,yes,1775260897,40.7163460,-73.9948041
166038145,Chrystie Street,secondary,yes,1775260899,40.7162218,-73.9948877
166038145,Chrystie Street,secondary,yes,8827532284,40.7159809,-73.9950028
166038145,Chrystie Street,secondary,yes,4376122098,40.7159526,-73.9950163
166038145,Chrystie Street,secondary,yes,4477147270,40.7158789,-73.9950325
166084358,West 113th Street,residential,n/a,6166969757,40.8048929,-73.9624703
166084358,West 113th Street,residential,n/a,8251054454,40.8048380,-73.9623405
166084358,West 113th Street,residential,n/a,8251054462,40.8040280,-73.9604260
166084358,West 113th Street,residential,n/a,42431186,40.8039853,-73.9603251
166529318,n/a,residential,n/a,122001641,39.1745561,-96.6057682
166529318,n/a,residential,n/a,3666184543,39.1746288,-96.6057710
166529318,n/a,residential,n/a,1779755574,39.1749224,-96.6057823
166529318,n/a,residential,n/a,1779755556,39.1750202,-96.6057447
166529318,n/a,residential,n/a,1779755566,39.1750561,-96.6056372
166529318,n/a,residential,n/a,1779755564,39.1750499,-96.6055325
166529318,n/a,residential,n/a,1779755555,39.1750222,-96.6054845
166529318,n/a,residential,n/a,1779755571,39.1749543,-96.6054253
166529318,n/a,residential,n/a,1779755554,39.1748794,-96.6051490
166529320,Shuss Road,residential,n/a,121973222,39.1745752,-96.6050408
166529320,Shuss Road,residential,n/a,3666184550,39.1745733,-96.6051135
166529320,Shuss Road,residential,n/a,122001641,39.1745561,-96.6057682
166529320,Shuss Road,residential,n/a,122001645,39.1745451,-96.6060602
166529320,Shuss Road,residential,n/a,811036523,39.1745081,-96.6061954
166529320,Shuss Road,residential,n/a,122001646,39.1744686,-96.6062581
166529320,Shuss Road,residential,n/a,811036717,39.1744297,-96.6062677
166529320,Shuss Road,residential,n/a,811036337,39.1742992,-96.6063001
166529320,Shuss Road,residential,n/a,811036652,39.1740740,-96.6062932
166529320,Shuss Road,residential,n/a,122001649,39.1735514,-96.6063100
166529320,Shuss Road,residential,n/a,122001650,39.1726168,-96.6066950
166529320,Shuss Road,residential,n/a,801074636,39.1719461,-96.6069092
166529320,Shuss Road,residential,n/a,122001656,39.1707453,-96.6073066
166529320,Shuss Road,residential,n/a,122001660,39.1704290,-96.6072115
166529321,Hickory Court,residential,no,1779755567,39.1698174,-96.6111531
166529321,Hickory Court,residential,no,122026595,39.1693582,-96.6110391
167401158,Serum Plant Road,residential,n/a,1787839129,39.2004394,-96.5806096
167401158,Serum Plant Road,residential,n/a,122042836,39.2002391,-96.5807402
167401158,Serum Plant Road,residential,n/a,709863881,39.1997291,-96.5807936
167401158,Serum Plant Road,residential,n/a,775457050,39.1982806,-96.5807855
167401158,Serum Plant Road,residential,n/a,6418048963,39.1980242,-96.5807846
167401158,Serum Plant Road,residential,n/a,122042804,39.1978052,-96.5807838
167401158,Serum Plant Road,residential,n/a,1245045013,39.1977151,-96.5807893
167401158,Serum Plant Road,residential,n/a,775456980,39.1966444,-96.5807896
167401158,Serum Plant Road,residential,n/a,122042828,39.1959628,-96.5807646
167401158,Serum Plant Road,residential,n/a,1787907683,39.1956195,-96.5807568
167922070,7th Avenue,secondary,yes,42437363,40.7560361,-73.9869489
167922070,7th Avenue,secondary,yes,6597464530,40.7559418,-73.9870197
167922070,7th Avenue,secondary,yes,42439972,40.7553730,-73.9874470
167922071,7th Avenue,secondary,yes,42439996,40.7598410,-73.9841740
167922071,7th Avenue,secondary,yes,42439994,40.7592102,-73.9846299
167922072,West 42nd Street,primary,no,42430333,40.7548420,-73.9841180
167922072,West 42nd Street,primary,no,6597464528,40.7549010,-73.9842573
167922072,West 42nd Street,primary,no,8751484586,40.7551239,-73.9847829
167922072,West 42nd Street,primary,no,4544917702,40.7551402,-73.9848214
167922072,West 42nd Street,primary,no,8751484420,40.7551705,-73.9848938
167922072,West 42nd Street,primary,no,6237327831,40.7551948,-73.9849521
167922072,West 42nd Street,primary,no,8751484442,40.7552190,-73.9850094
167922072,West 42nd Street,primary,no,1752946324,40.7554690,-73.9856025
167922072,West 42nd Street,primary,no,4770624003,40.7556500,-73.9860324
167922072,West 42nd Street,primary,no,3974095818,40.7557514,-73.9862720
167922072,West 42nd Street,primary,no,42428287,40.7558122,-73.9864171
167922073,West 48th Street,residential,yes,42439996,40.7598410,-73.9841740
167922073,West 48th Street,residential,yes,1745991210,40.7594093,-73.9831606
167922073,West 48th Street,residential,yes,6167628291,40.7593493,-73.9830173
167922073,West 48th Street,residential,yes,3971196620,40.7589801,-73.9821356
167922073,West 48th Street,residential,yes,3971196619,40.7587022,-73.9814767
167922073,West 48th Street,residential,yes,42430352,40.7586450,-73.9813410
167922074,West 48th Street,tertiary,yes,42428305,40.7601316,-73.9848631
167922074,West 48th Street,tertiary,yes,4322008118,40.7600919,-73.9847701
167922074,West 48th Street,tertiary,yes,42439996,40.7598410,-73.9841740
167922075,Central Park South,secondary,yes,4557482266,40.7677437,-73.9816187
167922075,Central Park South,secondary,yes,8821677090,40.7677453,-73.9815665
167922075,Central Park South,secondary,yes,1825841738,40.7677458,-73.9815514
167922075,Central Park South,secondary,yes,3114739428,40.7677478,-73.9815105
167922075,Central Park South,secondary,yes,1825841683,40.7677489,-73.9814884
167922075,Central Park South,secondary,yes,1825841711,40.7677534,-73.9814238
167922075,Central Park South,secondary,yes,1825841710,40.7677544,-73.9813852
167922075,Central Park South,secondary,yes,1825841706,40.7677475,-73.9813178
167922075,Central Park South,secondary,yes,1792535233,40.7677445,-73.9812855
167922075,Central Park South,secondary,yes,1792535218,40.7677377,-73.9812222
167922075,Central Park South,secondary,yes,1792535224,40.7677241,-73.9811345
167922075,Central Park South,secondary,yes,4347550074,40.7677016,-73.9810169
167922076,West 42nd Street,primary,no,42428287,40.7558122,-73.9864171
167922076,West 42nd Street,primary,no,3974095819,40.7558493,-73.9865072
167922076,West 42nd Street,primary,no,6597464531,40.7559802,-73.9868167
167922076,West 42nd Street,primary,no,6597473556,40.7560046,-73.9868745
167922076,West 42nd Street,primary,no,42437363,40.7560361,-73.9869489
167922077,West 42nd Street,primary,no,42434439,40.7589791,-73.9939359
167922077,West 42nd Street,primary,no,42437368,40.7584326,-73.9926458
167923357,Broadway,residential,yes,42428174,40.7378047,-73.9901393
167923357,Broadway,residential,yes,4763882045,40.7377460,-73.9901653
167923357,Broadway,residential,yes,4285055691,40.7371847,-73.9903067
167923357,Broadway,residential,yes,42428170,40.7371276,-73.9903368
167923358,Broadway,residential,yes,42428216,40.7438037,-73.9890293
167923358,Broadway,residential,yes,3009534482,40.7437153,-73.9890453
167923358,Broadway,residential,yes,3008857246,40.7431225,-73.9891529
167923358,Broadway,residential,yes,42428212,40.7430453,-73.9891678
168660730,n/a,residential,n/a,1798865500,39.1938567,-96.5655084
168660730,n/a,residential,n/a,122032481,39.1939201,-96.5652281
168660731,Skyline Drive,residential,n/a,1798865495,39.1936187,-96.5652354
168660731,Skyline Drive,residential,n/a,1798865500,39.1938567,-96.5655084
168660731,Skyline Drive,residential,n/a,1798865504,39.1941623,-96.5658517
168660731,Skyline Drive,residential,n/a,1798865488,39.1942995,-96.5659510
168660731,Skyline Drive,residential,n/a,122001231,39.1944090,-96.5659994
168660731,Skyline Drive,residential,n/a,122001233,39.1946891,-96.5660141
168660731,Skyline Drive,residential,n/a,1798865502,39.1947695,-96.5660592
168660731,Skyline Drive,residential,n/a,1798865493,39.1948622,-96.5661237
168660731,Skyline Drive,residential,n/a,1798865509,39.1949260,-96.5662224
168660731,Skyline Drive,residential,n/a,122001237,39.1949805,-96.5663407
168660731,Skyline Drive,residential,n/a,122001241,39.1949959,-96.5665694
168660732,Meadow Lane,residential,n/a,122032498,39.1966366,-96.5641868
168660732,Meadow Lane,residential,n/a,122032495,39.1956590,-96.5641925
168660732,Meadow Lane,residential,n/a,1798865512,39.1955030,-96.5642277
168660732,Meadow Lane,residential,n/a,122032490,39.1953796,-96.5642845
168660732,Meadow Lane,residential,n/a,122006943,39.1951255,-96.5644648
168660732,Meadow Lane,residential,n/a,1798865489,39.1945024,-96.5650105
168660732,Meadow Lane,residential,n/a,1798865514,39.1943901,-96.5650791
168660732,Meadow Lane,residential,n/a,122032485,39.1942831,-96.5651346
168660732,Meadow Lane,residential,n/a,1798865499,39.1941916,-96.5651701
168660732,Meadow Lane,residential,n/a,1798865516,39.1941045,-96.5651975
168660732,Meadow Lane,residential,n/a,122032481,39.1939201,-96.5652281
168660732,Meadow Lane,residential,n/a,1798865503,39.1938734,-96.5652080
168660732,Meadow Lane,residential,n/a,1798865496,39.1937563,-96.5650483
169267536,1st Avenue,primary,yes,595105496,40.7527460,-73.9671430
169267536,1st Avenue,primary,yes,3831822160,40.7527654,-73.9671108
169267536,1st Avenue,primary,yes,3831822161,40.7527950,-73.9670639
169267536,1st Avenue,primary,yes,7641820936,40.7528456,-73.9670116
169267538,West 42nd Street,primary,no,62915549,40.7619572,-74.0010621
169267538,West 42nd Street,primary,no,3874681634,40.7619064,-74.0009392
169267538,West 42nd Street,primary,no,4500909091,40.7617859,-74.0006474
169267538,West 42nd Street,primary,no,4207932666,40.7617073,-74.0004569
169267539,12th Avenue,primary,yes,62915527,40.7636177,-73.9989689
169267539,12th Avenue,primary,yes,373941276,40.7638425,-73.9987790
169267539,12th Avenue,primary,yes,6007716971,40.7639476,-73.9987036
169267539,12th Avenue,primary,yes,247119857,40.7641438,-73.9985627
169267539,12th Avenue,primary,yes,62915514,40.7642384,-73.9984938
169267539,12th Avenue,primary,yes,4782363326,40.7643921,-73.9983818
169267539,12th Avenue,primary,yes,62915531,40.7648642,-73.9980379
169267539,12th Avenue,primary,yes,4215913809,40.7650135,-73.9979292
169267539,12th Avenue,primary,yes,247120150,40.7654016,-73.9976465
169267541,2nd Avenue,primary,yes,42442952,40.7548770,-73.9685200
169267541,2nd Avenue,primary,yes,6139477296,40.7546603,-73.9686785
169267541,2nd Avenue,primary,yes,42438894,40.7542510,-73.9689780
169267541,2nd Avenue,primary,yes,42442949,40.7536240,-73.9694310
169267543,East 50th Street,secondary,yes,42442952,40.7548770,-73.9685200
169267543,East 50th Street,secondary,yes,6175849564,40.7548360,-73.9684235
169267543,East 50th Street,secondary,yes,8224618715,40.7539332,-73.9662974
169267543,East 50th Street,secondary,yes,6169344761,40.7539170,-73.9662592
169267543,East 50th Street,secondary,yes,42455934,40.7538651,-73.9661361
169267544,East 49th Street,secondary,yes,595105499,40.7532353,-73.9665428
169267544,East 49th Street,secondary,yes,5852272391,40.7532814,-73.9666542
169269031,12th Avenue,primary,yes,42453555,40.7643304,-73.9987161
169269031,12th Avenue,primary,yes,247119856,40.7642391,-73.9987827
169269031,12th Avenue,primary,yes,4782543122,40.7640478,-73.9989196
169269031,12th Avenue,primary,yes,247123179,40.7638756,-73.9990426
169269031,12th Avenue,primary,yes,42432714,40.7637087,-73.9991712
169269031,12th Avenue,primary,yes,2280259150,40.7635938,-73.9992700
169269031,12th Avenue,primary,yes,62916353,40.7634955,-73.9993686
169269031,12th Avenue,primary,yes,373939600,40.7632899,-73.9996116
169269031,12th Avenue,primary,yes,42443570,40.7631515,-73.9997912
169381957,West 72nd Street,secondary,n/a,42431004,40.7798073,-73.9844842
169381957,West 72nd Street,secondary,n/a,3235708630,40.7788340,-73.9821580
